"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-DogfoodNameComparatorJaccard-record1Value","0-DogfoodNameComparatorJaccard-record2Value","0-DogfoodNameComparatorJaccard-record1PreprocessedValue","0-DogfoodNameComparatorJaccard-record2PreprocessedValue","0-DogfoodNameComparatorJaccard-similarity","0-DogfoodNameComparatorJaccard-postproccesedSimilarity","1-DogfoodComparatorMongeElkan-record1Value","1-DogfoodComparatorMongeElkan-record2Value","1-DogfoodComparatorMongeElkan-record1PreprocessedValue","1-DogfoodComparatorMongeElkan-record2PreprocessedValue","1-DogfoodComparatorMongeElkan-similarity","1-DogfoodComparatorMongeElkan-postproccesedSimilarity","2-DogfoodComparatorMongeElkanTfIdf-record1Value","2-DogfoodComparatorMongeElkanTfIdf-record2Value","2-DogfoodComparatorMongeElkanTfIdf-record1PreprocessedValue","2-DogfoodComparatorMongeElkanTfIdf-record2PreprocessedValue","2-DogfoodComparatorMongeElkanTfIdf-similarity","2-DogfoodComparatorMongeElkanTfIdf-postproccesedSimilarity"
"WekaMatchingRule","petsupplies_003","roguevalleypet_003","0.25",,"Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","1.0","1.0","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","0.975","0.975","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","Blue Buffalo Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food","0.9999999999999998","0.9999999999999998"
"WekaMatchingRule","countrymax_055","petfood_035","0.9534883720930233",,"Blue Buffalo Wilderness Salmon Dog Food","Blue Buffalo Wilderness Salmon Dry Dog Food 11lb","Blue Buffalo Wilderness Salmon Dog Food","Blue Buffalo Wilderness Salmon Dry Dog Food 11lb","0.6666666666666666","0.6666666666666666","Blue Buffalo Wilderness Salmon Dog Food","Blue Buffalo Wilderness Salmon Dry Dog Food 11lb","Blue Buffalo Wilderness Salmon Dog Food","Blue Buffalo Wilderness Salmon Dry Dog Food 11lb","0.8256410256410256","0.8256410256410256","Blue Buffalo Wilderness Salmon Dog Food","Blue Buffalo Wilderness Salmon Dry Dog Food 11lb","Blue Buffalo Wilderness Salmon Dog Food","Blue Buffalo Wilderness Salmon Dry Dog Food 11lb","0.816496580927726","0.816496580927726"
"WekaMatchingRule","zooplus_099","petnutritioncenter_141","0.75",,"Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Large Breed Chicken Dry Dog Food","Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Large Breed Chicken Dry Dog Food","0.0","0.0","Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Large Breed Chicken Dry Dog Food","Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Large Breed Chicken Dry Dog Food","0.10149253731343283","0.10149253731343283","Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Large Breed Chicken Dry Dog Food","Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Large Breed Chicken Dry Dog Food","0.48451614241002566","0.48451614241002566"
"WekaMatchingRule","bitiba.co.uk_109","miscota_171","0.21052631578947367",,"Royal Canin Maxi Adult","Royal Canin Shih Tzu Junior","Royal Canin Maxi Adult","Royal Canin Shih Tzu Junior","0.2857142857142857","0.2857142857142857","Royal Canin Maxi Adult","Royal Canin Shih Tzu Junior","Royal Canin Maxi Adult","Royal Canin Shih Tzu Junior","0.5454545454545454","0.5454545454545454","Royal Canin Maxi Adult","Royal Canin Shih Tzu Junior","Royal Canin Maxi Adult","Royal Canin Shih Tzu Junior","0.5888312340749445","0.5888312340749445"
"WekaMatchingRule","zooplus_099","petnutritioncenter_140","0.75",,"Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Healthy Weight-Chicken Dry Dog Food","Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Healthy Weight-Chicken Dry Dog Food","0.0","0.0","Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Healthy Weight-Chicken Dry Dog Food","Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Healthy Weight-Chicken Dry Dog Food","0.09714285714285714","0.09714285714285714","Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Healthy Weight-Chicken Dry Dog Food","Taste of the Wild High Prairie Canine Formula with Roasted Bison & Roasted Venison","Blue Buffalo Wilderness Grain Free Healthy Weight-Chicken Dry Dog Food","0.5341282743573996","0.5341282743573996"
"WekaMatchingRule","dog_033","petnutritioncenter_011","0.75",,"Blue Buffalo Life Protect Lg Breed Dog Food 15lb","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","Blue Buffalo Life Protect Lg Breed Dog Food 15lb","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","0.23529411764705882","0.23529411764705882","Blue Buffalo Life Protect Lg Breed Dog Food 15lb","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","Blue Buffalo Life Protect Lg Breed Dog Food 15lb","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","0.2708333333333333","0.2708333333333333","Blue Buffalo Life Protect Lg Breed Dog Food 15lb","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","Blue Buffalo Life Protect Lg Breed Dog Food 15lb","Blue Buffalo Basics Puppy Turkey and Potato Recipe Dry Dog Food","0.5609538233394902","0.5609538233394902"
"WekaMatchingRule","bitiba.co.uk_108","miscota_170","0.21052631578947367",,"Royal Canin Maxi Adult 5+","Royal Canin Shih Tzu Adult","Royal Canin Maxi Adult 5+","Royal Canin Shih Tzu Adult","0.42857142857142855","0.42857142857142855","Royal Canin Maxi Adult 5+","Royal Canin Shih Tzu Adult","Royal Canin Maxi Adult 5+","Royal Canin Shih Tzu Adult","0.48","0.48","Royal Canin Maxi Adult 5+","Royal Canin Shih Tzu Adult","Royal Canin Maxi Adult 5+","Royal Canin Shih Tzu Adult","0.65","0.65"
"WekaMatchingRule","horseandhound_125","petsense_033","0.9534883720930233",,"Royal Canin Size Health Nutrition Small Breed Indoor Adult Dry Dog Food","Royal Canin Indoor Life Small Breed Adult Dry Dog Food","Royal Canin Size Health Nutrition Small Breed Indoor Adult Dry Dog Food","Royal Canin Indoor Life Small Breed Adult Dry Dog Food","0.6923076923076923","0.6923076923076923","Royal Canin Size Health Nutrition Small Breed Indoor Adult Dry Dog Food","Royal Canin Indoor Life Small Breed Adult Dry Dog Food","Royal Canin Size Health Nutrition Small Breed Indoor Adult Dry Dog Food","Royal Canin Indoor Life Small Breed Adult Dry Dog Food","0.7296296296296296","0.7296296296296296","Royal Canin Size Health Nutrition Small Breed Indoor Adult Dry Dog Food","Royal Canin Indoor Life Small Breed Adult Dry Dog Food","Royal Canin Size Health Nutrition Small Breed Indoor Adult Dry Dog Food","Royal Canin Indoor Life Small Breed Adult Dry Dog Food","0.8580986734247603","0.8580986734247603"
"WekaMatchingRule","petnutritioncenter_150","dog_059","0.75",,"Blue Buffalo Wilderness Large Breed Salmon Recipe Grain-Free Dry Dog Food","Taste Of The Wild Wetlands Dry Dog Food 15lb","Blue Buffalo Wilderness Large Breed Salmon Recipe Grain-Free Dry Dog Food","Taste Of The Wild Wetlands Dry Dog Food 15lb","0.15789473684210525","0.15789473684210525","Blue Buffalo Wilderness Large Breed Salmon Recipe Grain-Free Dry Dog Food","Taste Of The Wild Wetlands Dry Dog Food 15lb","Blue Buffalo Wilderness Large Breed Salmon Recipe Grain-Free Dry Dog Food","Taste Of The Wild Wetlands Dry Dog Food 15lb","0.29545454545454547","0.29545454545454547","Blue Buffalo Wilderness Large Breed Salmon Recipe Grain-Free Dry Dog Food","Taste Of The Wild Wetlands Dry Dog Food 15lb","Blue Buffalo Wilderness Large Breed Salmon Recipe Grain-Free Dry Dog Food","Taste Of The Wild Wetlands Dry Dog Food 15lb","0.5735872338317991","0.5735872338317991"
"WekaMatchingRule","dogsupplies_034","zoobio_031","0.75",,"Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dachshund Adult 7.5 kg","Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dachshund Adult 7.5 kg","0.05555555555555555","0.05555555555555555","Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dachshund Adult 7.5 kg","Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dachshund Adult 7.5 kg","0.17307692307692307","0.17307692307692307","Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dachshund Adult 7.5 kg","Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dachshund Adult 7.5 kg","0.424096570647026","0.424096570647026"
"WekaMatchingRule","bitiba.co.uk_105","miscota_175","0.7272727272727273",,"Royal Canin Labrador Retriever Adult","Royal Canin Skin Support Canine","Royal Canin Labrador Retriever Adult","Royal Canin Skin Support Canine","0.25","0.25","Royal Canin Labrador Retriever Adult","Royal Canin Skin Support Canine","Royal Canin Labrador Retriever Adult","Royal Canin Skin Support Canine","0.3870967741935484","0.3870967741935484","Royal Canin Labrador Retriever Adult","Royal Canin Skin Support Canine","Royal Canin Labrador Retriever Adult","Royal Canin Skin Support Canine","0.5713333333333334","0.5713333333333334"
"WekaMatchingRule","petnutritioncenter_164","dog_069","0.75",,"Blue Buffalo Wilderness Trail Tubs Grain Free Turkey Stew Dog Food Tray","Natural Balance Synergy Ultra Dry Dog Food 13lb","Blue Buffalo Wilderness Trail Tubs Grain Free Turkey Stew Dog Food Tray","Natural Balance Synergy Ultra Dry Dog Food 13lb","0.10526315789473684","0.10526315789473684","Blue Buffalo Wilderness Trail Tubs Grain Free Turkey Stew Dog Food Tray","Natural Balance Synergy Ultra Dry Dog Food 13lb","Blue Buffalo Wilderness Trail Tubs Grain Free Turkey Stew Dog Food Tray","Natural Balance Synergy Ultra Dry Dog Food 13lb","0.2170212765957447","0.2170212765957447","Blue Buffalo Wilderness Trail Tubs Grain Free Turkey Stew Dog Food Tray","Natural Balance Synergy Ultra Dry Dog Food 13lb","Blue Buffalo Wilderness Trail Tubs Grain Free Turkey Stew Dog Food Tray","Natural Balance Synergy Ultra Dry Dog Food 13lb","0.47539754308272764","0.47539754308272764"
"WekaMatchingRule","dogsupplies_034","zoobio_032","0.75",,"Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dalmatian Adult 12 kg","Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dalmatian Adult 12 kg","0.058823529411764705","0.058823529411764705","Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dalmatian Adult 12 kg","Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dalmatian Adult 12 kg","0.17307692307692307","0.17307692307692307","Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dalmatian Adult 12 kg","Natural Balance Small Breed Duck & Potato Treats 8oz","Royal Canin Breed Health Nutrition Dalmatian Adult 12 kg","0.47851851851851857","0.47851851851851857"
"WekaMatchingRule","horseandhound_018","countrymax_096","0.75",,"Hill's� Science Diet� Adult Advanced Fitness Small Bites","Royal Canin German Shepherd Adult Dry Dog Food 30 Pounds","Hill's� Science Diet� Adult Advanced Fitness Small Bites","Royal Canin German Shepherd Adult Dry Dog Food 30 Pounds","0.05555555555555555","0.05555555555555555","Hill's� Science Diet� Adult Advanced Fitness Small Bites","Royal Canin German Shepherd Adult Dry Dog Food 30 Pounds","Hill's� Science Diet� Adult Advanced Fitness Small Bites","Royal Canin German Shepherd Adult Dry Dog Food 30 Pounds","0.12857142857142856","0.12857142857142856","Hill's� Science Diet� Adult Advanced Fitness Small Bites","Royal Canin German Shepherd Adult Dry Dog Food 30 Pounds","Hill's� Science Diet� Adult Advanced Fitness Small Bites","Royal Canin German Shepherd Adult Dry Dog Food 30 Pounds","0.49542350009304614","0.49542350009304614"
"WekaMatchingRule","roguevalleypet_077","petnutritioncenter_024","0.75",,"Natural Balance Fat Dogs Low Calorie Dry Dog Food","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","Natural Balance Fat Dogs Low Calorie Dry Dog Food","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","0.11764705882352941","0.11764705882352941","Natural Balance Fat Dogs Low Calorie Dry Dog Food","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","Natural Balance Fat Dogs Low Calorie Dry Dog Food","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","0.19183673469387755","0.19183673469387755","Natural Balance Fat Dogs Low Calorie Dry Dog Food","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","Natural Balance Fat Dogs Low Calorie Dry Dog Food","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","0.5779940834418871","0.5779940834418871"
"WekaMatchingRule","healthypetcenters_071","petnutritioncenter_143","0.75",,"Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon Recipe Dry Dog Food","Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon Recipe Dry Dog Food","0.375","0.375","Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon Recipe Dry Dog Food","Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon Recipe Dry Dog Food","0.2721311475409836","0.2721311475409836","Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon Recipe Dry Dog Food","Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon Recipe Dry Dog Food","0.6816102937842069","0.6816102937842069"
"WekaMatchingRule","healthypetcenters_071","petnutritioncenter_142","0.75",,"Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon and Chicken Grill Canned Dog Food","Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon and Chicken Grill Canned Dog Food","0.4117647058823529","0.4117647058823529","Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon and Chicken Grill Canned Dog Food","Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon and Chicken Grill Canned Dog Food","0.27466666666666667","0.27466666666666667","Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon and Chicken Grill Canned Dog Food","Blue Buffalo Freedom Grain Free Grillers Hearty Lamb Dinner Canned Dog Food","Blue Buffalo Wilderness Grain Free Salmon and Chicken Grill Canned Dog Food","0.7972222222222225","0.7972222222222225"
"WekaMatchingRule","healthypetcenters_140","roguevalleypet_103","0.75",,"Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","0.2","0.2","Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","0.24333333333333335","0.24333333333333335","Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","0.5899176698005046","0.5899176698005046"
"WekaMatchingRule","healthypetcenters_140","roguevalleypet_102","0.0",,"Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","0.2222222222222222","0.2222222222222222","Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","0.3302325581395349","0.3302325581395349","Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","Blue Buffalo Wilderness Grain Free Adult Large Breed Healthy Weight Chicken Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","0.5401742260090205","0.5401742260090205"
"WekaMatchingRule","petsupplies_072","concordpet_224","0.21052631578947367",,"Royal Canin Maxi Puppy Dry Dog Food 9lb","Royal Canin Size Health Nutrition Large Breed Puppy Dry Dog Food - 35-lb","Royal Canin Maxi Puppy Dry Dog Food 9lb","Royal Canin Size Health Nutrition Large Breed Puppy Dry Dog Food - 35-lb","0.4666666666666667","0.4666666666666667","Royal Canin Maxi Puppy Dry Dog Food 9lb","Royal Canin Size Health Nutrition Large Breed Puppy Dry Dog Food - 35-lb","Royal Canin Maxi Puppy Dry Dog Food 9lb","Royal Canin Size Health Nutrition Large Breed Puppy Dry Dog Food - 35-lb","0.5128205128205128","0.5128205128205128","Royal Canin Maxi Puppy Dry Dog Food 9lb","Royal Canin Size Health Nutrition Large Breed Puppy Dry Dog Food - 35-lb","Royal Canin Maxi Puppy Dry Dog Food 9lb","Royal Canin Size Health Nutrition Large Breed Puppy Dry Dog Food - 35-lb","0.6748852387406953","0.6748852387406953"
"WekaMatchingRule","dog_065","petnutritioncenter_045","0.75",,"Taste Of The Wild Pine Forest Dry Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Senior Red Meat Dry Dog Food","Taste Of The Wild Pine Forest Dry Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Senior Red Meat Dry Dog Food","0.15","0.15","Taste Of The Wild Pine Forest Dry Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Senior Red Meat Dry Dog Food","Taste Of The Wild Pine Forest Dry Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Senior Red Meat Dry Dog Food","0.30638297872340425","0.30638297872340425","Taste Of The Wild Pine Forest Dry Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Senior Red Meat Dry Dog Food","Taste Of The Wild Pine Forest Dry Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Senior Red Meat Dry Dog Food","0.6310315028394047","0.6310315028394047"
"WekaMatchingRule","petco_072","petco_072","0.7303370786516854",,"Natural Balance L.I.D. Limited Ingredient Diets Grain-Free Potato & Duck Formula Dry Dog Food 26 lbs.","Natural Balance L.I.D. Limited Ingredient Diets Grain-Free Potato & Duck Formula Dry Dog Food 26 lbs.","Natural Balance L.I.D. Limited Ingredient Diets Grain-Free Potato & Duck Formula Dry Dog Food 26 lbs.","Natural Balance L.I.D. Limited Ingredient Diets Grain-Free Potato & Duck Formula Dry Dog Food 26 lbs.","1.0","1.0","Natural Balance L.I.D. Limited Ingredient Diets Grain-Free Potato & Duck Formula Dry Dog Food 26 lbs.","Natural Balance L.I.D. Limited Ingredient Diets Grain-Free Potato & Duck Formula Dry Dog Food 26 lbs.","Natural Balance L.I.D. Limited Ingredient Diets Grain-Free Potato & Duck Formula Dry Dog Food 26 lbs.","Natural Balance L.I.D. Limited Ingredient Diets Grain-Free Potato & Duck Formula Dry Dog Food 26 lbs.","1.0","1.0","Natural Balance L.I.D. Limited Ingredients Diet Lamb Meal and Brown Rice Large Breed Bites Dry Dog Food","Natural Balance Limited Ingredients Diet Lamb Meal & Brown Rice Large Breed Dry Dog Food","Natural Balance L.I.D. Limited Ingredients Diet Lamb Meal and Brown Rice Large Breed Bites Dry Dog Food","Natural Balance Limited Ingredients Diet Lamb Meal & Brown Rice Large Breed Dry Dog Food","0.8583950752789523","0.8583950752789523"
